gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
F,Scotland,HE Qualification,40-50%,35-55,2,60,Y,Pass,7.264150943,5.5,9,1.722877702
F,Wales,HE Qualification,10-20%,35-55,2,150,N,Withdrawn,0.962264151,40,3,1.63129124
M,South Region,A Level or Equivalent,30-40%,35-55,1,120,N,Pass,0.132075472,40,1,0.894427191
F,East Anglian Region,HE Qualification,90-100%,35-55,0,140,N,Pass,40.13207547,6,18,5.942556488
F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,220,N,Pass,4.566037736,1.5,4,2.257793984
F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,4.962264151,0.5,8,2.139128264
F,East Midlands Region,HE Qualification,10-20%,0-35,0,60,N,Pass,7.132075472,1.5,3,1.676766044
M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,7.660377358,0,2,2.928568315
M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,10.16981132,0,4,1.993142179
F,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,8.735849057,8,8,3.580247065
M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,10.33962264,2.5,5,1.978793648
F,North Region,Lower Than A Level,40-50%,0-35,1,70,N,Withdrawn,1.622641509,40,9,1.283494341
M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,13.11320755,3,12,2.054792895
M,Ireland,HE Qualification,,35-55,0,60,N,Pass,8.566037736,1,7,3.247683618
F,South East Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,0,,6,2.458200625
F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail,0,,,4.003955534
F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Pass,10.62264151,5.5,13,1.847972859
M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,10.24528302,1,7,2.429991354
M,South West Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,3.490566038,1,3,1.306830481
M,South West Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,0,,1,1.656093916
M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,6.698113208,4,6,3.042656583
F,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,9.679245283,5.5,13,2.381841941
M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,16.0754717,1.5,16,3.962601196
M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,15.20754717,7.5,16,3.060814217
M,North Western Region,HE Qualification,70-80%,0-35,1,60,N,Pass,2.396226415,0.5,5,2.235925936
M,Wales,A Level or Equivalent,30-40%,0-35,1,60,Y,Pass,3.924528302,1.5,,1.453906415
F,North Western Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,9.754716981,8,9,3.188502297
F,East Midlands Region,HE Qualification,60-70%,35-55,0,90,N,Pass,6.735849057,-3,15,1.557316867
F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,7.603773585,1.5,12,1.862183494
M,Scotland,A Level or Equivalent,50-60%,0-35,3,60,N,Fail,2.547169811,1,6,1.674178474
M,Scotland,A Level or Equivalent,30-40%,0-35,0,70,N,Fail,0,,1,2.148273578
M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,7.830188679,4.5,3,4.550315203
M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,2.943396226,0,3,2.684453477
M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,7.41509434,5,2,2.111525044
F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,5.094339623,1,5,2.87181516
F,Scotland,HE Qualification,90-100%,0-35,0,240,Y,Pass,15.1509434,7.5,9,3.206388333
M,Scotland,A Level or Equivalent,10-20%,35-55,1,60,Y,Pass,10.33962264,-5,4,3.280579223
M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,14.73584906,-1.5,13,2.419791115
F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,7.698113208,3,3,3.725895307
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,7.132075472,0.5,1,4.326932951
M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,8.830188679,-0.5,2,3.086212787
M,South East Region,HE Qualification,50-60%,35-55,0,60,N,Pass,9.603773585,1,7,3.311259936
M,East Anglian Region,HE Qualification,40-50%,35-55,1,160,N,Pass,7.452830189,26.5,6,3.252422921
F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,11.1509434,3,4,2.277290136
F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,0,,7,2.174284532
M,South Region,Lower Than A Level,90-100%,35-55,0,70,N,Pass,11.64150943,-1.5,11,3.590593206
M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,2.20754717,12,8,1.673218828
M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,22.52830189,8.5,17,3.029168744
M,London Region,HE Qualification,0-10%,35-55,0,90,N,Fail,8.075471698,-3.5,1,3.091315047
F,North Region,Lower Than A Level,,0-35,0,60,N,Fail,10.77358491,3,3,2.770760257
M,North Region,HE Qualification,,35-55,0,60,N,Pass,11.52830189,5,3,2.222717617
F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,5.471698113,7.5,14,1.656995462
F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail,16.98113208,1.5,15,2.716205864
M,South Region,HE Qualification,90-100%,0-35,1,90,N,Fail,7.264150943,0,6,2.698504501
M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,3.509433962,0,3,1.69222595
M,North Western Region,Lower Than A Level,20-30%,0-35,1,90,N,Withdrawn,0,,5,0.757317246
M,Wales,HE Qualification,10-20%,35-55,0,60,N,Withdrawn,2.547169811,-1,1,2.874351906
F,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,1.301886792,-4,,3.0757113
F,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Fail,9.452830189,1,4,2.396267872
F,Scotland,HE Qualification,50-60%,35-55,1,60,Y,Pass,23.03773585,0,11,2.944059029
M,South Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail,3.018867925,-2.5,4,2.343800932
M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,9.962264151,0,,3.640547942
F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,Fail,13.01886792,1,6,1.985639852
M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3.264150943,0.5,3,2.064919758
F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,0,,3,2.794430336
M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,8.150943396,-4,2,4.085313791
F,South Region,HE Qualification,50-60%,35-55,0,60,N,Fail,10.96226415,-2.5,5,2.383641943
M,South Region,A Level or Equivalent,80-90%,35-55,1,90,N,Pass,14.39622642,5.5,3,3.599636478
M,North Western Region,HE Qualification,90-100%,35-55,0,90,N,Fail,0,,1,1.815726678
M,South East Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,31.32075472,2.5,17,4.072175115
M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,8.471698113,1,4,2.436231912
M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,6.547169811,0,2,3.726531099
M,West Midlands Region,HE Qualification,30-40%,0-35,1,150,N,Pass,2.830188679,1,7,2.178538902
M,North Western Region,A Level or Equivalent,0-10%,0-35,2,60,N,Pass,6.490566038,-7.5,5,2.401563879
M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Fail,0,,,2.990964551
M,Scotland,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn,2.132075472,0.5,,4.470980974
M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,16.52830189,-9,4,4.514658832
M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,5.20754717,0,3,2.523519118
M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,6.886792453,0.5,7,2.264760341
M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,9.264150943,16,9,2.027153419
M,Scotland,Lower Than A Level,40-50%,0-35,1,120,N,Pass,12.50943396,-1,4,2.893609408
M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,13.50943396,0.5,6,2.311516873
F,London Region,A Level or Equivalent,80-90%,0-35,1,60,N,Fail,0.264150943,40,2,2.723355773
F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,,10,2.42640454
F,South West Region,Lower Than A Level,80-90%,0-35,1,210,N,Pass,5.41509434,1,3,4.403090684
M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,4.886792453,4,1,2.743966402
F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,13.49056604,-2,1,4.676017388
M,Scotland,Lower Than A Level,40-50%,35-55,0,70,N,Pass,10.05660377,0,13,2.727038778
F,Yorkshire Region,A Level or Equivalent,10-20%,35-55,2,120,N,Fail,1.301886792,40,2,3.511884584
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,14.79245283,0,8,2.246865452
M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,5.981132075,6,11,3.138854713
F,South West Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,5.735849057,0.5,8,2.204211036
M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,1.075471698,-1,1,0.778770516
M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,10.33962264,3,12,2.838456749
F,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,6.20754717,1,2,1.990857912
F,South Region,A Level or Equivalent,30-40%,35-55,2,60,N,Pass,3,2.5,3,2.193975345
M,East Anglian Region,Lower Than A Level,50-60%,35-55,2,60,N,Pass,5.471698113,-4.5,5,4.720190695
M,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn,2.528301887,-4.5,14,1.521547927
F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,16.75471698,7,14,4.950926975
F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,13.50943396,4,8,3.240086495
M,East Anglian Region,Lower Than A Level,70-80%,35-55,2,100,N,Withdrawn,9.283018868,-1.5,11,2.469187883
M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,4.433962264,1.5,8,2.630713333
M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,2.566037736,-1,,1.036174956
F,South Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Withdrawn,0,,6,2.328455131
F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,Y,Pass,5.698113208,-0.5,5,1.765066056
F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Pass,14.18867925,3.5,4,3.058917334
F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass,11.06756757,-1.666666667,2,3.305289337
F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,0,,6,2.767745757
M,West Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,0,,7,1.271339142
F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,5.364864865,7,10,2.070421844
F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,10.18918919,-16,11,4.005771507
M,Ireland,HE Qualification,,0-35,0,90,N,Withdrawn,0,,1,1.136910797
F,South West Region,HE Qualification,0-10%,0-35,0,60,N,Pass,2.337837838,12,4,2.390716651
M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,4.27027027,2.333333333,1,1.975125847
M,Wales,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,3.702702703,1.333333333,2,1.955208934
M,South Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,0,,1,2.134897898
M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,7.081081081,-1.333333333,4,5.671781678
M,Wales,Lower Than A Level,50-60%,0-35,0,180,N,Fail,2.608108108,,4,3.094014436
M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Pass,20.93243243,-4,12,5.044093443
M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1.716216216,-2,5,3.767655371
F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,9.135135135,0.666666667,4,2.271389625
M,North Western Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,2.513513514,-2.333333333,2,1.727205596
F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn,8.864864865,0.666666667,15,2.941948699
M,Wales,HE Qualification,30-40%,35-55,0,150,N,Pass,7,21,14,2.527972408
M,North Region,A Level or Equivalent,,35-55,1,120,N,Pass,0,51.66666667,,0
M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,3.716216216,11,1,1.536680155
F,North Western Region,Lower Than A Level,10-20%,0-35,1,180,N,Pass,5.351351351,0,5,1.809989542
M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Pass,3.851351351,5.666666667,9,1.420963295
F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,5.432432432,1,6,1.851944559
F,Scotland,HE Qualification,20-30%,0-35,1,240,N,Withdrawn,0.864864865,,1,1.591239925
M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,0,,1,2.14946326
M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,0,,,8.27585166
M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,4.121621622,-4.333333333,3,1.858288795
F,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,0,,2,3.509515674
M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,8.27027027,2,4,2.662682067
M,South West Region,Lower Than A Level,30-40%,0-35,1,60,Y,Fail,0,,,0
M,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass,19.39189189,2.333333333,13,3.820626522
F,London Region,HE Qualification,20-30%,0-35,1,60,Y,Fail,6.864864865,4.333333333,16,2.902847403
F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,21.33783784,0.333333333,7,2.928722239
M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0,,5,1.592744062
F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,0,,5,1.596649338
M,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,0,,2,1.995381572
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,0,,7,3.005991492
M,North Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,4.378378378,2.666666667,2,2.127072796
M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,8.040540541,0.666666667,,3.398663246
M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,0,,7,1.89891837
M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,0,,4,2.325161649
F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,7.891891892,1.666666667,9,2.782410898
M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,5.297297297,5.666666667,1,2.164317938
M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,0,,1,1.629277587
M,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,11.94594595,2.333333333,16,1.638875629
F,South West Region,A Level or Equivalent,80-90%,35-55,4,80,Y,Withdrawn,0.824324324,,1,2.570127537
F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,2.324324324,8.666666667,3,2.414580089
F,West Midlands Region,HE Qualification,10-20%,35-55,0,270,N,Withdrawn,8.459459459,1.666666667,5,2.301392802
M,Ireland,Lower Than A Level,0-10%,0-35,0,90,N,Fail,11.32432432,-3.333333333,4,2.894364786
M,North Region,HE Qualification,10-20%,0-35,0,60,N,Pass,3.864864865,0,3,3.574013014
M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,20.58108108,0,5,4.133126255
F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,135,N,Withdrawn,12.97297297,1.666666667,13,2.728762306
M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,6.135135135,0,4,1.322869539
F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,4.783783784,1.333333333,7,1.386482492
M,South Region,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,5.932432432,1,7,3.311218081
M,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,N,Withdrawn,3.932432432,2,2,1.521416341
F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,12.08108108,-13.66666667,5,2.276710598
F,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,0,,8,2.595881819
M,North Region,Lower Than A Level,,0-35,0,60,N,Fail,9.162162162,1.666666667,2,2.896938936
F,South East Region,Lower Than A Level,10-20%,35-55,0,60,Y,Withdrawn,0,,6,2.274775861
M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,6.459459459,0,1,2.76742739
M,South Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,4.135135135,-2.333333333,2,4.398675853
M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,0,,2,1.558027914
F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,14.64864865,2.666666667,11,1.967177487
F,South Region,HE Qualification,80-90%,35-55,1,150,N,Withdrawn,0.418918919,51.66666667,3,3.118047822
M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,11.75675676,0.666666667,12,2.476742034
M,London Region,A Level or Equivalent,90-100%,0-35,1,120,N,Pass,0.094594595,51.66666667,2,0.40824829
F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,4.148648649,-7,2,1.545536237
M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,60,Y,Pass,3.959459459,0,1,1.779913514
M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,18.74324324,7.333333333,9,3.668295799
M,North Region,Lower Than A Level,80-90%,0-35,2,120,N,Pass,4.864864865,1,3,2.392492115
F,South West Region,Lower Than A Level,30-40%,0-35,0,90,Y,Withdrawn,0,,,1.684094849
F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,0,,13,2.580397887
F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,7.324324324,0,7,3.652919416
F,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,90,Y,Pass,2.527027027,0.666666667,1,2.757690012
F,South East Region,Lower Than A Level,80-90%,0-35,1,120,N,Fail,0,,2,1.91681942
M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,14.25675676,1,5,2.213200133
F,East Midlands Region,Lower Than A Level,40-50%,0-35,6,120,N,Fail,0,,3,0.843587702
F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,8.581081081,1,17,2.882625719
M,South East Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,11.17567568,0,3,3.916226279
M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,3.243243243,-2.333333333,3,3.435438182
F,South East Region,A Level or Equivalent,50-60%,0-35,2,120,N,Fail,5.297297297,-4.666666667,,3.742291234
M,London Region,No Formal quals,20-30%,35-55,2,150,N,Fail,2.175675676,-16.33333333,3,3.565813044
M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,5.608108108,14.66666667,11,1.723716335
F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,180,Y,Withdrawn,0,,8,1.639161384
M,East Anglian Region,A Level or Equivalent,90-100%,0-35,3,90,N,Pass,12.01351351,-1,7,2.12145523
M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,5.364864865,1.666666667,4,1.423693966
F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,5.824324324,6.666666667,15,2.641761471
F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,5.891891892,5,6,2.132319409
M,South West Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,2.891891892,0.333333333,,2.383404765
M,Wales,Lower Than A Level,50-60%,0-35,0,90,N,Fail,2.527027027,12.33333333,5,1.016145614
M,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,Fail,4.135135135,0.666666667,5,3.009440224
F,South East Region,A Level or Equivalent,20-30%,0-35,0,70,N,Pass,2.918918919,1.333333333,2,1.881857547
F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,0,,2,2.570934863
M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn,0,,6,2.335233932
F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,5.108108108,-2.333333333,2,2.40955223
M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,0,,1,1.931139468
F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn,0,,3,3.597661319
F,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,0,,2,1.923019942
M,South West Region,A Level or Equivalent,70-80%,0-35,2,90,N,Fail,1.081081081,1.666666667,1,2.392930907
M,North Region,Lower Than A Level,,0-35,0,120,N,Pass,1.905405405,0.333333333,1,1.643921723
M,North Region,HE Qualification,,35-55,0,60,N,Withdrawn,7.202702703,6,4,2.446201655
F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,4.945945946,0,6,1.617358077
M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,8.567567568,0.333333333,1,2.395546899
M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,10.59459459,2.333333333,7,1.763642051
F,South East Region,HE Qualification,20-30%,35-55,0,150,N,Withdrawn,3.716216216,-8,3,2.990104117
M,West Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,16.01351351,10,7,2.322998294
M,South Region,A Level or Equivalent,90-100%,35-55,2,120,N,Fail,0,,1,2.221822614
M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0,0,,1.366235277
F,South West Region,Lower Than A Level,10-20%,0-35,0,60,N,Fail,5.391891892,1,2,3.121858241
M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,2.108108108,-0.666666667,,2.67547575
F,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,5.621621622,1.333333333,9,2.06736465
F,London Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,4.486486486,0.333333333,10,1.762988327
M,Scotland,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,0,,2,2.078106016
M,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Pass,3.540540541,0.333333333,,2.793812328
M,East Anglian Region,Lower Than A Level,10-20%,0-35,0,120,N,Withdrawn,0,,1,0.712339254
F,South West Region,A Level or Equivalent,40-50%,35-55,0,160,N,Pass,2.135135135,-1,4,1.181085009
M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,4.810810811,0,8,2.521409912
M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,7.243243243,-0.333333333,5,1.654380992
F,Wales,HE Qualification,60-70%,35-55,1,60,N,Withdrawn,13.10810811,-4.333333333,2,2.474675908
M,London Region,HE Qualification,10-20%,0-35,0,60,N,Withdrawn,0,,2,2.340192881
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,70,N,Pass,3.986486486,-1.666666667,2,3.444976847
F,South West Region,Lower Than A Level,0-10%,35-55,2,60,Y,Fail,0,,11,41.7150253
