gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,click_mean,submit_early,preview,click_std
M,South Region,A Level or Equivalent,80-90%,0-35,0,100,N,Withdrawn,2.362068966,-1.125,,3.571041801
M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,10.39655172,1.25,13,2.780056328
M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Withdrawn,0,,6,3.087789854
M,North Region,Lower Than A Level,20-30%,35-55,1,120,N,Fail,4.422413793,,4,2.111144132
M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,18.78448276,-0.375,14,4.07898512
F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,180,N,Withdrawn,0,,11,2.439581134
F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,0,,2,1.707484743
M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,5.629310345,-0.875,1,1.854123225
F,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,3,-1.375,2,3.543181682
M,London Region,Lower Than A Level,60-70%,0-35,1,120,N,Withdrawn,0,,10,2.872502567
M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,5.672413793,3,12,1.451979368
M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,14.52586207,-0.125,8,3.183870261
M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,0,,3,3.535615223
F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,16.78448276,-0.875,13,3.212834746
M,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Pass,4.00862069,-0.75,5,2.083546191
F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,9.956896552,-0.5,5,2.061877072
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,7.577586207,-0.125,9,2.899240402
M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,0,,1,1.721120246
M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Fail,6.060344828,-1.375,2,2.007979271
M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,5.301724138,-1.125,10,2.646616255
F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,0,,5,3.155049969
M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,16.18103448,3,14,2.308704213
M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,6.379310345,-1,10,1.762214443
F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0,,2,1.875422139
M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0,,,1.501322169
M,South West Region,Lower Than A Level,10-20%,0-35,0,90,N,Pass,4.25,-1,4,2.439845795
M,North Region,Lower Than A Level,,35-55,0,90,N,Pass,15.50862069,1.25,14,2.419087317
M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,6.387931034,,2,4.457791591
M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,8.896551724,-1,,3.634880746
M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0,,2,2.859710858
M,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,3.206896552,-1.25,4,3.1456468
F,Ireland,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn,0,,1,3.459376672
F,South West Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,9.646551724,-2.875,2,1.844634192
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,16.11206897,3.5,16,4.40340803
F,North Region,No Formal quals,,0-35,0,70,N,Pass,11.07758621,-0.5,5,2.513635411
M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,2.913793103,-1,2,3.79830284
M,South Region,Lower Than A Level,60-70%,0-35,0,90,Y,Withdrawn,0,,11,0.820377729
M,North Western Region,HE Qualification,90-100%,35-55,0,60,N,Pass,25.93965517,0.875,12,3.710704009
M,Ireland,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,0,,6,2.896175446
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3.543103448,-1.625,1,1.890119656
M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,3.456896552,-4.625,2,3.359082241
F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,0,,,3.8646654
M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,8.439655172,0.5,13,4.148821841
M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,10.67241379,-2.625,8,2.705737179
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,3.603448276,-0.125,,2.26991523
M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,2.034482759,,1,2.142777022
M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,8.75,-1.25,7,4.046272405
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,15.28448276,1.375,12,2.715776872
F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,0,,6,1.605701286
F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,4.362068966,-2.75,11,3.431819074
F,London Region,HE Qualification,70-80%,0-35,0,60,N,Fail,12.00862069,-1.125,8,4.113352733
M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,5.206896552,,6,4.185116559
M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,0,,2,3.443159186
M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,0,,,4.099478968
F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,0,,2,3.065940586
F,North Region,No Formal quals,,0-35,0,60,N,Pass,7.5,-2.875,8,2.466225478
F,North Region,Lower Than A Level,,0-35,0,60,N,Fail,6.818965517,-0.875,1,2.19697338
M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,4.379310345,-0.5,5,2.587490814
M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1.568965517,-1.875,2,2.707716956
F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,,2,2.252295776
M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,3.25862069,-1.875,2,4.443800795
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0,,5,3.317195347
F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,10.75,-1.75,7,2.958777175
M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,,16,2.130942369
M,Ireland,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,21.60344828,-0.125,11,4.724250271
F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,9.525862069,-0.125,8,2.32797994
F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,4.517241379,-1,2,2.941729286
F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3.534482759,0.25,2,1.795571637
M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,7.637931034,-2.125,6,2.298487075
M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,10.46551724,-0.625,4,5.727117459
F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0,,2,1.13703876
M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,0,,1,1.796838363
M,North Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,0,,8,2.723776321
F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,15.15517241,-1.25,16,3.042328932
M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,10.62068966,-1.125,3,4.980954871
M,North Western Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,20.37068966,1.875,13,3.315002185
M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,11.25862069,-0.5,8,3.027847839
F,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Fail,6.75862069,-2,3,3.763783239
F,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,0,,3,2.922346503
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,22.37931034,-2.625,5,3.147304059
M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0,,2,1.392756258
M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,0,,2,2.553208289
M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,4.206896552,-2,6,3.723494472
F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0,,4,3.016806431
M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,,1,3.097666766
M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,5.284482759,0,9,2.153926964
M,London Region,HE Qualification,20-30%,0-35,0,120,N,Pass,4.74137931,-10.25,15,1.974764468
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,12.69827586,-1,4,2.299082025
F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,3.870689655,,5,4.596834162
M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,12.5862069,-2.375,2,3.044858881
M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,8.818965517,0.5,10,3.41763287
M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,,2,3.915130738
F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,3.525862069,-1.25,1,3.602001469
F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,24.12931034,0.25,14,3.965538831
F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Pass,10.56896552,2.375,10,1.866818654
M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,18.76724138,-0.625,4,2.991785111
M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,0,,7,3.212592872
F,North Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,,3,1.374945886
M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,4.948275862,-2,,4.001009858
F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,,4,2.460531693
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,75,N,Pass,3.594827586,-1.125,2,4.119779203
M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,9.956896552,1.75,7,2.433576174
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0,,2,1.361805273
M,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,3.043103448,,3,1.760461734
M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,15.12068966,0.125,11,3.296830878
M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,N,Pass,13.35344828,-0.5,12,2.464430985
M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,2.586206897,-1.625,1,3.215423508
M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,4.887931034,-1,4,2.609179838
F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,0,,3,1.475671342
M,Scotland,HE Qualification,90-100%,0-35,0,120,N,Pass,14.03448276,0.875,10,2.727838977
M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,0,,3,2.402216101
M,South Region,Lower Than A Level,10-20%,0-35,0,60,N,Fail,6.112068966,-2,9,2.084282975
F,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0,,,2.900667451
M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,8.931034483,1.875,7,2.231467096
M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,8.077586207,-0.75,6,2.15772529
M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,9.448275862,0.125,4,1.894207611
M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,22.79310345,-0.25,15,2.919033363
M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,8.336206897,,9,3.980307498
M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,,7,1.489607929
M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,0,,3,1.137169605
F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,3.00862069,-0.5,9,2.426266902
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail,0,,6,2.566375469
M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,3.637931034,-0.375,,3.565777044
M,South Region,Lower Than A Level,80-90%,0-35,0,120,Y,Fail,11.62068966,-1,3,4.974167449
M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,7.431034483,-2.875,,5.53957377
M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,0,,2,3.384174285
M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,3.396551724,-1.25,4,4.880867226
M,London Region,HE Qualification,10-20%,35-55,0,60,N,Fail,0,,,2.583273208
M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,3.49137931,-0.625,5,1.768851414
F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,10.87068966,-0.75,5,2.131818139
M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Fail,5.948275862,-1.125,3,3.570683639
M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,,3,2.179847717
F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,11.89655172,0.375,2,2.231536179
M,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Withdrawn,0,,,4.601622883
F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,0,,11,3.022830129
M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,,,2.331452876
F,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,6.456896552,-0.75,2,2.910297243
M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1.655172414,-1.25,3,1.505220448
F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,6.637931034,1.375,10,2.958653234
F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,6.198275862,-0.25,10,2.71674564
F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,21.18965517,-0.125,9,3.45699137
M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,10.37931034,1.625,9,3.509085377
M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,9.310344828,-1.25,,3.773658828
F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,6.413793103,0.125,2,2.215770525
M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,,3,6.522673482
F,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,6.99137931,-2.375,2,2.409047826
F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0,,8,3.587988767
F,South Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn,9.482758621,,5,2.896504242
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,5.068965517,,3,1.667259074
M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,6.913793103,-0.375,2,2.639066767
M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0,,7,4.590327904
F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0,,,3.388674921
F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,5.870689655,-1.875,2,2.030837926
F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,2.637931034,-2,1,1.662762502
M,Ireland,Lower Than A Level,,35-55,0,60,N,Fail,10.34482759,-1.25,2,3.147877502
F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,5.275862069,-1,3,3.221167969
M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,2.620689655,-1,2,2.585297137
F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0,,3,1.51353266
M,Ireland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,12.75862069,2.875,8,2.690628592
F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,4.362068966,0.625,4,4.29146704
M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,,,1.751609904
F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,4.793103448,-1.875,4,2.482794741
F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,0,,4,2.50528285
M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Pass,11.89655172,1.875,10,2.380631724
M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,8.982758621,-0.75,7,2.347803499
M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,12.12931034,-0.75,5,3.766579566
M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,4.75,-1.25,1,4.69533234
F,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,3.068965517,0.625,2,2.484579233
F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0,,7,2.093713395
M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,4.525862069,-0.125,3,2.552477072
M,Wales,Lower Than A Level,80-90%,35-55,0,120,N,Fail,0,,4,1.497798926
F,London Region,Lower Than A Level,10-20%,0-35,0,60,Y,Withdrawn,0,,7,2.695917398
M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Withdrawn,6.982758621,0.75,4,3.255739517
M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,6.155172414,1,5,2.115221036
M,Wales,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass,9.793103448,0.875,15,2.552823086
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,3.629310345,-1.125,4,4.331623748
F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,4.810344828,1.625,10,2.236071845
M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,9.086206897,-1.125,9,3.787234737
M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,5.517241379,-1.25,3,4.617475292
M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,9.025862069,4,6,3.059968969
F,South West Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,7.525862069,-2,12,2.947408088
M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,0,,8,2.311569685
F,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Fail,0,,,2.858467328
F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,7.051724138,1.375,8,3.252842662
M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0,,1,2.625772313
M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,8.318965517,-1.125,,2.832639236
M,East Anglian Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,5.896551724,-2,12,3.40139997
F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,4.198275862,-4.625,3,1.74440844
M,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn,0,,1,2.879607772
F,Wales,HE Qualification,90-100%,0-35,0,60,N,Fail,0,,4,1.969065338
M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,0,,2,1.546509519
F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,22.37068966,,13,3.410437083
F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,13.55172414,-0.875,6,2.605151135
M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,0,,2,3.027546138
M,South West Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,4.594827586,-0.125,5,1.984572707
M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,8.767241379,-1.875,4,2.630295901
M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,6.913793103,-0.875,5,3.815259242
M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0,,3,3.816532262
M,London Region,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,0,,2,1.5844908
M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Fail,12.31896552,0.125,14,3.156680636
M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,3.99137931,-0.875,3,1.685264848
F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,12.13793103,0.375,16,1.927327022
F,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,15.72413793,0.625,14,3.136882328
M,South West Region,A Level or Equivalent,50-60%,55<=,0,90,N,Pass,3.206896552,1.625,14,1.577859996
M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,15.55172414,-1.25,12,2.906201564
M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,10.13793103,-0.875,7,2.045387243
M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,,7,2.179378196
F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0,,4,4.011917583
M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Pass,6.086206897,-3.25,8,2.02327314
M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0,,,3.852884698
F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,5.267241379,1.375,7,3.033395946
M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,9.956896552,0.5,8,1.552186019
F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,4.051724138,-1.125,4,2.619433264
F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,5.663793103,-1.125,3,1.616086148
M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,0,,4,2.185589326
F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,,3,2.508914387
M,London Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,0,,1,2.996227787
F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,3.120689655,0,7,1.990121411
F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,27.94827586,0.5,16,3.584251752
F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass,11.8362069,0.5,3,1.896424052
M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,10.99137931,-1.5,12,2.126260692
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,7.853448276,-0.875,5,3.816099368
M,Scotland,HE Qualification,70-80%,35-55,0,90,N,Pass,5.379310345,-0.75,2,1.859973023
F,Wales,HE Qualification,60-70%,0-35,0,60,N,Fail,0,,11,2.347279197
M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,15.46551724,0.125,5,2.545611857
M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,5.956896552,-1.625,2,1.825452606
M,North Western Region,A Level or Equivalent,10-20%,35-55,0,90,Y,Pass,1.577586207,-2.75,2,1.499259497
M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,5.206896552,-0.75,2,2.21568845
F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,7.387931034,-0.125,6,1.601122134
M,Scotland,HE Qualification,90-100%,35-55,0,60,Y,Pass,8.068965517,-1,,3.76493261
F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,9.103448276,0.375,11,2.867827361
F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,8.853448276,-0.875,5,6.305816487
M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,0,,8,3.817696009
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0,,2,1.88327324
