,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,click_mean,preview,submit_early,click_std
14858,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-42.0,2.045045045045045,1.0,5.0,2.892797431836362
14859,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,-52.0,2.018018018018018,5.0,1.0,1.6950824389167367
14860,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,-29.0,2.5765765765765765,1.0,0.0,5.388606940467699
14861,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,-53.0,,,,
14862,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-53.0,2.8288288288288284,4.0,0.0,3.0804587466297586
14863,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-45.0,2.702702702702702,,1.5,2.121357936574246
14864,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-53.0,3.009009009009009,4.0,0.0,2.221302814799668
14865,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-53.0,2.936936936936937,4.0,4.0,2.9059125722944636
14866,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-36.0,1.5945945945945943,2.0,-1.75,1.1955761753594683
14867,M,South Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-28.0,2.189189189189189,2.0,0.75,1.604439585497361
14868,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-45.0,7.243243243243242,13.0,1.25,1.9636519306940554
14869,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-52.0,7.315315315315316,8.0,2.0,1.8544662120230648
14870,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,180,N,Fail,-43.0,1.162162162162162,3.0,-5.25,2.4028371508752677
14871,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,Pass,-52.0,4.27927927927928,6.0,0.5,2.4553691893181675
14872,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-51.0,5.4144144144144155,9.0,3.0,2.204043835803923
14873,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-30.0,2.918918918918919,5.0,1.25,2.5528905985879193
14874,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-11.0,6.081081081081082,,2.5,4.454632135757199
14875,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-52.0,5.7207207207207205,6.0,1.0,1.7270572548250545
14876,F,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-43.0,2.8558558558558564,5.0,0.0,2.31336778309856
14877,F,South West Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Withdrawn,-41.0,,7.0,,
14878,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-52.0,3.8558558558558564,17.0,1.5,1.7377142772181924
14879,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,-2.0,,,,2.313205739509316
14880,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-30.0,7.063063063063063,7.0,0.0,2.829372652392472
14881,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail,-30.0,,2.0,,
14882,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-50.0,7.45045045045045,5.0,1.75,2.7104173926104855
14883,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-37.0,2.3873873873873874,2.0,0.25,2.221040890706964
14884,M,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-39.0,2.1531531531531534,4.0,0.25,1.5739628668993388
14885,F,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-44.0,,3.0,,2.5865500629352174
14886,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-43.0,13.432432432432432,20.0,-0.25,2.761050004895824
14887,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-38.0,2.3513513513513518,,0.5,1.452309864252627
14888,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Distinction,-48.0,2.216216216216216,4.0,1.75,1.794553686747433
14889,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-49.0,2.369369369369369,2.0,0.0,3.1082165505424255
14890,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,-39.0,9.62162162162162,16.0,1.25,2.458825234238131
14891,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-30.0,3.684684684684685,7.0,2.5,1.7839687339969068
14892,M,North Region,HE Qualification,,35-55,0,60,N,Fail,-23.0,4.0990990990990985,8.0,0.0,1.5976123478109785
14893,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-49.0,,2.0,,
14894,M,Scotland,Lower Than A Level,10-20,35-55,0,90,N,Pass,-42.0,10.91891891891892,15.0,1.25,2.4850449468073474
14895,M,Wales,HE Qualification,60-70%,0-35,0,210,N,Withdrawn,-9.0,,9.0,,
14896,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-42.0,4.711711711711712,6.0,1.75,1.8063174325318296
14897,M,South West Region,HE Qualification,70-80%,55<=,0,120,N,Distinction,-45.0,18.10810810810811,6.0,17.0,5.998667101614227
14898,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-29.0,,,,
14899,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-45.0,2.2072072072072078,,-1.75,
14900,F,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-45.0,1.7297297297297298,2.0,1.0,2.015263278665771
14901,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-45.0,7.144144144144144,10.0,-0.25,2.578772671426772
14902,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-36.0,,2.0,,
14903,F,North Region,Post Graduate Qualification,,35-55,0,90,N,Pass,-37.0,4.108108108108108,4.0,-1.75,2.2843997705477728
14904,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Fail,-32.0,1.8288288288288288,2.0,1.75,1.628468658943172
14905,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-44.0,2.810810810810811,3.0,-0.75,2.3961413427230096
14906,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-32.0,10.963963963963964,3.0,2.0,2.7075201596049205
14907,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-41.0,,2.0,,
14908,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-44.0,,9.0,,1.3171913972968174
14909,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-36.0,1.5855855855855856,4.0,-2.0,3.594465743707121
14910,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-32.0,,2.0,,2.195218936986094
14911,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-29.0,5.774774774774776,7.0,0.0,3.197925277278612
14912,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-43.0,41.198198198198206,12.0,6.75,6.808446069028804
14913,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-36.0,3.1261261261261266,4.0,0.0,1.9585082869936483
14914,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-24.0,8.648648648648651,2.0,-2.25,2.307128770342542
14915,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-36.0,6.4324324324324325,5.0,1.75,2.3115433836176087
14916,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Distinction,-35.0,2.0,1.0,0.0,3.4565425066288067
14917,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Distinction,-32.0,4.315315315315315,4.0,1.0,2.2597991780479094
14918,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,-30.0,,2.0,,
14919,F,Ireland,HE Qualification,,0-35,0,120,N,Withdrawn,-32.0,,1.0,,
14920,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-16.0,3.990990990990991,4.0,0.5,2.8735889229020044
14921,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-38.0,,11.0,,
14922,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,-35.0,,3.0,,2.331953411950315
14923,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-38.0,5.423423423423422,8.0,-10.25,1.967281358218903
14924,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-38.0,3.009009009009009,6.0,-1.0,2.1659963772517097
14925,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-36.0,1.207207207207207,4.0,,1.2946315479721127
14926,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-27.0,2.5405405405405403,5.0,2.25,2.31001335278386
14927,M,North Region,Lower Than A Level,,0-35,0,120,Y,Pass,-30.0,4.396396396396397,14.0,1.25,3.5638963681573705
14928,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-25.0,2.765765765765766,1.0,1.5,1.4516209511578853
14929,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,-29.0,,,,
14930,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-8.0,3.7927927927927927,3.0,1.25,2.146878141948323
14931,M,North Region,HE Qualification,,35-55,0,60,N,Distinction,-12.0,30.0,11.0,1.5,4.0008770580684825
14932,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-35.0,,6.0,,2.165431405131911
14933,M,North Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-30.0,2.72972972972973,2.0,12.0,1.4549863293883805
14934,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,-29.0,19.027027027027028,15.0,2.25,3.4394350784765892
14935,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,-36.0,2.81981981981982,,0.25,1.5620439265353694
14936,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-17.0,2.936936936936937,2.0,0.0,2.68155565684189
14937,F,North Region,HE Qualification,,0-35,0,120,N,Pass,-30.0,4.5225225225225225,6.0,0.25,1.6073745672778332
14938,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-25.0,2.126126126126126,1.0,-5.25,2.632277307384656
14939,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,-35.0,,6.0,,
14940,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-32.0,1.2702702702702702,2.0,2.5,1.5852493565314485
14941,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-30.0,1.6936936936936935,1.0,0.0,2.9895566973482492
14942,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-30.0,3.09009009009009,5.0,1.0,1.548080160907588
14943,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-30.0,2.2522522522522523,12.0,0.0,2.6327862892619507
14944,M,North Region,HE Qualification,,35-55,0,60,N,Pass,-30.0,8.963963963963963,5.0,1.0,1.7473753719561327
14945,M,South Region,Lower Than A Level,40-50%,0-35,0,180,Y,Withdrawn,-32.0,,4.0,,
14946,M,North Region,Lower Than A Level,,35-55,0,120,N,Pass,-32.0,4.963963963963964,5.0,-0.5,1.8122808522153178
14947,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Distinction,-32.0,25.0,11.0,2.25,5.780139676841192
14948,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-20.0,3.6486486486486487,2.0,1.0,1.932989110073309
14949,M,London Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,-30.0,9.44144144144144,7.0,-0.75,2.2748147460185164
14950,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-17.0,2.126126126126126,4.0,0.0,1.8259805128552025
14951,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-30.0,2.2432432432432434,3.0,0.0,3.6255674834007143
14952,M,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Pass,-11.0,2.954954954954955,2.0,-0.25,2.8855410309949994
14953,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-25.0,1.9279279279279282,3.0,0.25,2.3207192049846714
14954,M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,-24.0,,,,
14955,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-30.0,,,,
14956,M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass,-21.0,2.675675675675676,2.0,1.0,1.462910396490361
14957,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Fail,-30.0,0.6396396396396397,,-12.0,1.050580905068828
14958,F,North Region,Lower Than A Level,,0-35,0,150,N,Pass,-16.0,3.3693693693693687,6.0,0.0,2.6036604183654912
14959,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-24.0,2.4054054054054053,7.0,4.5,1.5772312073553387
14960,M,Ireland,A Level or Equivalent,,0-35,0,90,N,Pass,-23.0,3.2612612612612613,12.0,1.0,1.554986687595947
14961,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-28.0,2.0630630630630633,5.0,0.25,2.8784010287130783
14962,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-29.0,5.747747747747747,4.0,0.0,2.257809777591515
14963,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-30.0,,9.0,-3.5,
14964,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,-16.0,6.684684684684684,13.0,2.75,1.7910833986686971
14965,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-15.0,,3.0,,2.1358136098755574
14966,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-22.0,,3.0,,
14967,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass,-28.0,5.198198198198198,5.0,1.0,1.9704963686012562
14968,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-23.0,,13.0,,
14969,M,South Region,Lower Than A Level,90-100%,0-35,0,120,Y,Fail,-27.0,2.2432432432432434,13.0,7.75,1.7193268173028122
14970,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-27.0,,1.0,,
14971,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-27.0,2.963963963963964,6.0,1.5,2.5325471981699894
14972,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-25.0,3.927927927927928,18.0,2.0,1.8131087340936527
14973,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-22.0,,15.0,,
14974,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-23.0,,6.0,,2.2919121444370307
14975,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-17.0,1.6936936936936935,,0.25,5.34156873328019
14976,M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,-24.0,2.5675675675675675,4.0,0.25,1.5763806869736365
14977,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-24.0,3.4954954954954958,8.0,4.25,1.6582545960662063
14978,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,150,Y,Fail,-22.0,2.2972972972972974,9.0,-0.25,1.888951508232025
14979,M,Ireland,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-17.0,2.3963963963963963,,-1.25,6.971496131535932
14980,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-17.0,5.3423423423423415,,-10.5,2.8823859418483573
14981,M,Wales,HE Qualification,50-60%,0-35,0,60,N,Fail,-15.0,,,,1.3147704162155058
14982,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-21.0,,4.0,,
14983,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-4.0,6.243243243243242,1.0,0.0,4.119241112042698
14984,F,Wales,No Formal quals,0-10%,35-55,2,60,N,Withdrawn,-127.0,,,,
14985,F,South West Region,HE Qualification,40-50%,35-55,0,90,N,Pass,-85.0,10.369369369369368,9.0,2.5,2.3193966775402006
14986,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,Y,Distinction,-53.0,9.405405405405405,6.0,0.25,1.7584881710069362
14987,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,-161.0,9.738738738738741,9.0,2.0,2.43797589424598
14988,M,North Region,HE Qualification,80-90%,35-55,0,90,N,Pass,-30.0,0.945945945945946,2.0,1.0,0.9907001799166316
14989,M,Wales,HE Qualification,90-100%,35-55,0,60,N,Pass,-57.0,1.576576576576577,3.0,4.25,1.4258282849230166
14990,M,North Western Region,Lower Than A Level,80-90%,55<=,0,60,N,Fail,-30.0,6.036036036036036,7.0,0.0,1.7394555141784163
14991,M,Wales,Lower Than A Level,10-20,35-55,0,60,Y,Withdrawn,-41.0,,6.0,,
14992,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,-144.0,6.54954954954955,12.0,-5.5,2.189958902398257
14993,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,-80.0,1.5675675675675675,7.0,2.5,0.876275629417659
14994,M,Scotland,Post Graduate Qualification,20-30%,35-55,1,60,N,Withdrawn,-95.0,,2.0,,
14995,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Fail,-58.0,6.342342342342343,1.0,0.5,2.3706464070949935
14996,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-150.0,5.558558558558558,14.0,2.5,1.937269024254468
14997,F,East Anglian Region,HE Qualification,30-40%,35-55,1,90,N,Pass,-22.0,3.711711711711712,9.0,59.5,3.135675326808744
14998,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,60,N,Distinction,-150.0,6.063063063063063,6.0,1.25,1.8382121566272216
14999,M,Scotland,HE Qualification,60-70%,35-55,1,60,N,Withdrawn,-29.0,,6.0,,2.2909263024687903
15000,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,-94.0,1.792792792792793,4.0,59.5,2.169629801605157
15001,M,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-102.0,5.27927927927928,8.0,-0.25,1.4286418450711174
15002,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,1,60,N,Distinction,-49.0,8.91891891891892,12.0,1.25,1.8932640249728327
15003,M,South West Region,HE Qualification,40-50%,35-55,1,90,N,Pass,-127.0,,,59.5,
15004,M,North Western Region,Lower Than A Level,80-90%,55<=,1,60,N,Withdrawn,-135.0,12.198198198198199,8.0,59.5,3.92731385332662
15005,M,Scotland,Lower Than A Level,40-50%,35-55,0,180,N,Pass,-50.0,4.558558558558559,8.0,0.75,6.440935432393357
15006,M,Scotland,HE Qualification,20-30%,35-55,0,60,Y,Withdrawn,-21.0,4.153153153153153,10.0,0.25,2.4195364702456374
15007,M,London Region,HE Qualification,70-80%,35-55,0,120,N,Distinction,-23.0,1.3603603603603605,2.0,2.0,0.904455032347604
15008,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-143.0,17.0990990990991,22.0,1.25,6.011219634470307
15009,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Pass,-149.0,3.1261261261261266,19.0,-3.5,2.0398862120163277
15010,F,East Anglian Region,Lower Than A Level,60-70%,35-55,1,120,N,Fail,-66.0,,,59.5,
15011,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail,-86.0,,8.0,,
15012,M,North Western Region,A Level or Equivalent,20-30%,35-55,2,60,Y,Pass,-80.0,3.27027027027027,7.0,59.5,1.853626514338776
15013,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-45.0,5.747747747747747,3.0,1.75,2.55596479671376
15014,M,Scotland,No Formal quals,30-40%,35-55,0,120,N,Pass,-71.0,4.036036036036036,17.0,-0.75,1.43723454062393
15015,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-116.0,1.9279279279279282,7.0,3.25,0.9502719339490611
15016,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-29.0,14.882882882882885,13.0,4.25,3.7597171122200357
15017,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-126.0,10.18918918918919,6.0,5.25,3.1684998135378626
15018,F,London Region,HE Qualification,30-40%,35-55,2,60,N,Pass,-157.0,5.9009009009009015,7.0,3.75,2.5175981664732046
15019,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,-25.0,4.396396396396397,4.0,0.75,2.2658633365100163
15020,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-154.0,,3.0,16.5,
15021,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-32.0,8.306306306306306,11.0,6.75,2.465989949894286
15022,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass,-29.0,2.045045045045045,3.0,6.75,1.984123878940793
15023,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-44.0,4.927927927927928,8.0,0.0,2.855768495125618
15024,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-4.0,4.063063063063063,2.0,1.25,1.8902043915975686
15025,M,Scotland,HE Qualification,50-60%,35-55,1,60,N,Fail,-136.0,,2.0,,2.916264246180868
15026,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,Withdrawn,-22.0,2.2972972972972974,3.0,0.0,2.7907970008933294
15027,M,South Region,HE Qualification,60-70%,35-55,1,60,N,Withdrawn,-115.0,,,59.5,
15028,F,Ireland,HE Qualification,,35-55,0,60,N,Withdrawn,-122.0,,3.0,,
15029,M,Scotland,HE Qualification,70-80%,35-55,0,70,N,Distinction,-45.0,22.423423423423422,15.0,0.25,5.9130560309508455
15030,F,London Region,HE Qualification,0-10%,35-55,0,60,N,Pass,-140.0,0.8378378378378378,,0.0,1.373529344044033
15031,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,Withdrawn,-39.0,,5.0,,2.6431381384907477
15032,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass,-95.0,2.4504504504504503,1.0,-2.25,2.038396370095163
15033,M,Scotland,HE Qualification,80-90%,35-55,1,60,N,Distinction,-157.0,2.765765765765766,3.0,59.5,1.9128334052278588
15034,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,-32.0,8.072072072072071,5.0,2.25,2.0887616456727716
15035,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-162.0,,11.0,,4.075775818320526
15036,F,South East Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,-84.0,8.594594594594595,13.0,4.25,2.1429039223649444
15037,F,South West Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass,-162.0,8.315315315315315,10.0,3.5,3.7197107915097654
15038,M,London Region,A Level or Equivalent,90-100%,35-55,3,60,N,Fail,-85.0,,,59.5,
15039,M,South Region,Lower Than A Level,80-90%,35-55,0,120,Y,Fail,-37.0,3.918918918918919,15.0,2.5,1.6297846453763598
15040,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-29.0,1.8468468468468469,9.0,-1.5,0.9241494999975797
15041,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,-29.0,,,59.5,
15042,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-136.0,8.54954954954955,10.0,1.75,3.1477885683469298
15043,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-129.0,2.3063063063063063,,0.25,2.7688239998212576
15044,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-95.0,3.8288288288288284,3.0,-2.25,3.368489637539019
